timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5
2600.216 5.992112710373476e-05 -1.5709040800677698 -5.990663637334137e-05 -1.570820156727926 2.3968450477696024e-05 -2.366701234990387e-05 0.0 -0.0003067961661145091 -0.0 0.0 0.0 0.0 0.0025812882668751185 -0.38140034680534446 0.694139124790849 1.5712596876163234 0.0054514539234702284 0.005231774746828721
2600.2239999999997 1.1984225238848012e-05 -1.5708921591388147 -7.18275653284195e-05 -1.5708444754229944 4.793690095539205e-05 0.0 0.0 -0.0003067961661145091 -0.0 0.0 0.0 0.0 0.002568616880478134 -0.3814003963477248 0.6941391432529471 1.5712596870796316 0.005433109069488003 0.0052124445758058675
2600.232 3.5952674807049334e-05 -1.5709040800677698 -7.18275653284195e-05 -1.5708320776568812 3.5952674807049334e-05 -3.5587941304981996e-05 0.0 -0.0003067961661145091 -0.0 0.0 0.0 0.0 0.0025799420606038457 -0.3814003637141292 0.694139112972498 1.5712596193728667 0.0054701168343628806 0.005194277392670854
2600.24 5.992112710373476e-05 -1.5709040800677698 -8.374849428349762e-05 -1.5708444754229944 5.992112710373476e-05 -3.5587941304981996e-05 0.0 -0.0003067961661145091 -0.0 0.0 0.0 0.0 0.0026001439759272696 -0.38140023413851376 0.6941391001820627 1.5712594715417365 0.005526857465913872 0.005212827877693387
2600.248 3.5952674807049334e-05 -1.5708563963519495 -5.990663637334137e-05 -1.5708320776568812 5.992112710373476e-05 -1.1746083394825746e-05 0.0 -0.00028762139845639467 -0.0 0.0 0.0 0.0 0.002556977982512483 -0.38140033608394014 0.6941392478089307 1.5712595117560701 0.005423385589658661 0.005278652376965946
2600.256 4.793690095539205e-05 -1.5708563963519495 -7.18275653284195e-05 -1.5708444754229944 4.793690095539205e-05 -3.5587941304981996e-05 0.0 -0.00026844663079828024 -0.0 0.0 0.0 0.0 0.0025629360963452816 -0.3814003045987784 0.6941392371016419 1.5712593732861733 0.005461218492948778 0.005240815404729697
2600.2639999999997 3.5952674807049334e-05 -1.5708683172809046 -8.374849428349762e-05 -1.5708444754229944 3.5952674807049334e-05 -3.5587941304981996e-05 0.0 -0.00024927189224399626 -0.0 0.0 0.0 0.0 0.002565160578864797 -0.38140034132870426 0.6941391957119735 1.5712594456609483 0.005461116495728973 0.005203254384542584
2600.272 1.1984225238848012e-05 -1.5708921591388147 -4.7985707418263246e-05 -1.5708320776568812 4.793690095539205e-05 -2.366701234990387e-05 0.0 -0.00023009712458588183 -0.0 0.0 0.0 0.0 0.002560449989071064 -0.38140043506713694 0.6941391653486857 1.5712596735586926 0.005423251868152277 0.005222337762324825
2600.2799999999997 2.3968450477696024e-05 -1.5708683172809046 -3.5587941304981996e-05 -1.5708683172809046 7.190534961409867e-05 -1.1746083394825746e-05 0.0 -0.00023009712458588183 -0.0 0.0 0.0 0.0 0.0025579313035648046 -0.3814003560840016 0.6941392364966752 1.5712594597725738 0.005442123981885828 0.005259952811805849
2600.288 4.793690095539205e-05 -1.5708921591388147 -5.990663637334137e-05 -1.5708320776568812 5.992112710373476e-05 -2.366701234990387e-05 0.0 -0.0002109223569277674 -0.0 0.0 0.0 0.0 0.002580941917831097 -0.3814003045669613 0.6941391540098506 1.571259566154702 0.005470261206330053 0.005250617664493699
2600.296 4.793690095539205e-05 -1.5708683172809046 -4.7985707418263246e-05 -1.5708320776568812 4.793690095539205e-05 -2.366701234990387e-05 0.0 -0.0002109223569277674 -0.0 0.0 0.0 0.0 0.002561233588596014 -0.38140034332970263 0.6941392277968298 1.5712595221199739 0.005432767441062114 0.005269293018444894
2600.304 4.793690095539205e-05 -1.5708921591388147 -7.18275653284195e-05 -1.5708563963519495 3.5952674807049334e-05 -1.1746083394825746e-05 0.0 -0.0001917476038215682 -0.0 0.0 0.0 0.0 0.002580120710970588 -0.3814003191309195 0.6941391434373522 1.571259556027458 0.005470539054426609 0.005212672596430373
2600.312 3.5952674807049334e-05 -1.5708683172809046 -3.5587941304981996e-05 -1.5708320776568812 5.992112710373476e-05 -5.990663637334137e-05 0.0 -0.0001917476038215682 -0.0 0.0 0.0 0.0 0.002556189703336091 -0.38140036834764 0.6941392384612505 1.5712594128404416 0.005451500651546062 0.00525058820640712
2600.3199999999997 3.5952674807049334e-05 -1.5708444754229944 -5.990663637334137e-05 -1.570820156727926 3.5952674807049334e-05 -4.7985707418263246e-05 0.0 -0.00017257283616345376 -0.0 0.0 0.0 0.0 0.002543049115874085 -0.38140038746378746 0.694139280113876 1.5712594319630477 0.005414311718117517 0.005250082178113398
2600.328 4.793690095539205e-05 -1.5708921591388147 -9.566942323857575e-05 -1.5708320776568812 7.190534961409867e-05 -2.366701234990387e-05 0.0 -0.00017257283616345376 -0.0 0.0 0.0 0.0 0.0025948319320421003 -0.38140023441301707 0.6941391206360474 1.571259504191939 0.005507736905261835 0.005231924066523393
2600.336 3.5952674807049334e-05 -1.5709040800677698 -7.18275653284195e-05 -1.5708320776568812 8.388957940042019e-05 -2.366701234990387e-05 0.0 -0.00015339808305725455 -0.0 0.0 0.0 0.0 0.0025928394140774134 -0.38140027483067757 0.694139110409877 1.5712595729542225 0.005498382553287331 0.0052413111979609925
2600.344 4.793690095539205e-05 -1.5708802382098597 -9.566942323857575e-05 -1.570820156727926 5.992112710373476e-05 0.0 0.0 -0.00015339808305725455 -0.0 0.0 0.0 0.0 0.002584127407401447 -0.38140026379712966 0.6941391533078086 1.5712596080938985 0.005461006529603489 0.005259814528516096
2600.352 4.793690095539205e-05 -1.5708921591388147 -3.5587941304981996e-05 -1.570820156727926 4.793690095539205e-05 -2.366701234990387e-05 0.0 -0.00015339808305725455 -0.0 0.0 0.0 0.0 0.002569449112480135 -0.38140036618564976 0.6941391769445237 1.5712596552328175 0.005432403098058135 0.005269677828403775
2600.3599999999997 3.5952674807049334e-05 -1.5708683172809046 -7.18275653284195e-05 -1.570820156727926 3.5952674807049334e-05 -5.990663637334137e-05 0.0 -0.00013422331539914012 -0.0 0.0 0.0 0.0 0.002559533108446678 -0.3814003711389365 0.6941392073081964 1.5712594570556406 0.005451763108587592 0.005212627574694314
2600.368 3.5952674807049334e-05 -1.5708563963519495 -3.5587941304981996e-05 -1.5708444754229944 5.992112710373476e-05 -1.1746083394825746e-05 0.0 -0.00013422331539914012 -0.0 0.0 0.0 0.0 0.002550781758395999 -0.3814003614686634 0.6941392690969047 1.571259497185028 0.005414038109885035 0.005288031553155139
2600.3759999999997 1.1984225238848012e-05 -1.5708802382098597 -5.990663637334137e-05 -1.5708320776568812 5.992112710373476e-05 0.0 0.0 -0.00013422331539914012 -0.0 0.0 0.0 0.0 0.0025607651725240133 -0.38140039716190616 0.694139185353272 1.5712596796992895 0.005414057166880497 0.005250331658752346
2600.384 1.1984225238848012e-05 -1.5708683172809046 -5.990663637334137e-05 -1.5708444754229944 5.992112710373476e-05 -2.366701234990387e-05 0.0 -0.00013422331539914012 -0.0 0.0 0.0 0.0 0.0025553572283651092 -0.381400390153408 0.6941392161141605 1.5712595174133814 0.005433024320831348 0.005231371464635932
2600.392 3.5952674807049334e-05 -1.5708563963519495 -3.5587941304981996e-05 -1.570820156727926 5.992112710373476e-05 -3.5587941304981996e-05 0.0 -0.00013422331539914012 -0.0 0.0 0.0 0.0 0.0025487095141585258 -0.3814003753631955 0.6941392700009561 1.5712594961903898 0.005413666077147402 0.0052884085940789975
2600.4 2.3968450477696024e-05 -1.5708444754229944 -5.990663637334137e-05 -1.570820156727926 7.190534961409867e-05 0.0 0.0 -0.00011504856229294091 -0.0 0.0 0.0 0.0 0.002548151343340694 -0.38140035142439843 0.6941392789990493 1.5712595530155096 0.005395420986839285 0.00530660736716003
2600.408 4.793690095539205e-05 -1.5708444754229944 -3.5587941304981996e-05 -1.5708320776568812 4.793690095539205e-05 -2.366701234990387e-05 0.0 -0.00011504856229294091 -0.0 0.0 0.0 0.0 0.0025446073864209056 -0.38140036049041015 0.6941393009215031 1.5712594562155724 0.005404307218692531 0.005297761380115808
2600.4159999999997 4.793690095539205e-05 -1.5708921591388147 -7.18275653284195e-05 -1.570808235798971 2.3968450477696024e-05 -4.7985707418263246e-05 0.0 -0.00011504856229294091 -0.0 0.0 0.0 0.0 0.0025727925168472845 -0.3814003688594596 0.694139145738058 1.5712596152172722 0.005451770988008477 0.005212620621771529
2600.424 3.5952674807049334e-05 -1.5708683172809046 -4.7985707418263246e-05 -1.5708320776568812 3.5952674807049334e-05 -3.5587941304981996e-05 0.0 -0.00011504856229294091 -0.0 0.0 0.0 0.0 0.0025534384616445176 -0.3814003961596081 0.6941392282453436 1.5712595273414578 0.005423309872176878 0.005241102996341378
2600.432 3.5952674807049334e-05 -1.5708444754229944 -5.990663637334137e-05 -1.570820156727926 5.992112710373476e-05 -5.990663637334137e-05 0.0 -0.00011504856229294091 -0.0 0.0 0.0 0.0 0.00254949779322893 -0.38140034309948934 0.6941392793706278 1.5712593460326294 0.005442492686128057 0.005259557479745541
2600.44 2.3968450477696024e-05 -1.5708683172809046 -3.5587941304981996e-05 -1.5708320776568812 4.793690095539205e-05 -1.1746083394825746e-05 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.0025483945767737787 -0.3814004211171089 0.6941392388697583 1.5712596242637704 0.0053948414332471795 0.00526957796025261
2600.448 1.1984225238848012e-05 -1.5708921591388147 -7.18275653284195e-05 -1.570808235798971 4.793690095539205e-05 -2.366701234990387e-05 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.002565528829820778 -0.38140041697922467 0.6941391446872521 1.5712597266827044 0.005423235532931558 0.005222321255119839
2600.4559999999997 3.5952674807049334e-05 -1.5708444754229944 -2.366701234990387e-05 -1.5708320776568812 7.190534961409867e-05 -2.366701234990387e-05 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.0025429300469585405 -0.38140036243227726 0.6941393108541959 1.571259447919414 0.00540435161085986 0.005316557566570329
2600.464 3.5952674807049334e-05 -1.5708444754229944 -7.18275653284195e-05 -1.5708444754229944 7.190534961409867e-05 -1.1746083394825746e-05 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.002558349601310815 -0.38140029104915485 0.6941392672535271 1.571259395404143 0.0054425230428398145 0.005278324602240974
2600.4719999999998 3.5952674807049334e-05 -1.570820156727926 -3.5587941304981996e-05 -1.5708320776568812 7.190534961409867e-05 -1.1746083394825746e-05 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.0025332979303453107 -0.38140034693358776 0.6941393633903141 1.5712593939630963 0.005385237568790612 0.00533564544220796
2600.48 4.793690095539205e-05 -1.570820156727926 -7.18275653284195e-05 -1.5708563963519495 3.5952674807049334e-05 0.0 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.002541075837779297 -0.38140032083425535 0.6941393315195523 1.5712593570859597 0.005404746377214547 0.005278439656312777
2600.488 3.5952674807049334e-05 -1.570808235798971 -9.566942323857575e-05 -1.5708563963519495 2.3968450477696024e-05 -4.7985707418263246e-05 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.002533926780589304 -0.38140034175687154 0.6941393417369317 1.5712591723000524 0.005432969215561341 0.005212549574798689
2600.496 3.5952674807049334e-05 -1.5708444754229944 -7.18275653284195e-05 -1.5708444754229944 3.5952674807049334e-05 0.0 0.0 -9.58738019107841e-05 -0.0 0.0 0.0 0.0 0.002548676586703413 -0.3814003576535727 0.6941392687189083 1.571259501782436 0.0054050716552028 0.005259293821560046
2600.504 1.1984225238848012e-05 -1.5708683172809046 -8.374849428349762e-05 -1.570820156727926 7.190534961409867e-05 0.0 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.002563619774926363 -0.3814003501743225 0.6941391950076266 1.571259631373743 0.005423447747828884 0.005259732465824861
2600.5119999999997 0.0 -1.5708563963519495 -5.990663637334137e-05 -1.5708320776568812 5.992112710373476e-05 -1.1746083394825746e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.002543265618608297 -0.38140042776763994 0.6941392478089307 1.5712595831278797 0.005395140008834366 0.005250420065490043
2600.52 2.3968450477696024e-05 -1.5708444754229944 -8.374849428349762e-05 -1.5708444754229944 3.5952674807049334e-05 -2.366701234990387e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.002547661025721416 -0.3814003722969468 0.694139258054475 1.571259431377596 0.0054236058853737385 0.005221927624421602
2600.528 3.5952674807049334e-05 -1.5708444754229944 -8.374849428349762e-05 -1.570808235798971 5.992112710373476e-05 -2.366701234990387e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.0025555924402764214 -0.3814003180790341 0.6941392584413678 1.5712594840192506 0.005423369657054829 0.005278636275963681
2600.536 1.1984225238848012e-05 -1.5708320776568812 -8.374849428349762e-05 -1.5708320776568812 2.3968450477696024e-05 -2.366701234990387e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.0025320865013018306 -0.38140043195780005 0.694139291210189 1.5712594772028659 0.005385304601203949 0.005222571434915031
2600.544 5.992112710373476e-05 -1.5708444754229944 -4.7985707418263246e-05 -1.5708320776568812 7.190534961409867e-05 -4.7985707418263246e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.00255932428470105 -0.38140026873060445 0.6941392891935406 1.571259289908736 0.005461373612008184 0.005297166523789951
2600.5519999999997 2.3968450477696024e-05 -1.5708444754229944 -2.366701234990387e-05 -1.570820156727926 3.5952674807049334e-05 -1.1746083394825746e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.0025276704376989995 -0.3814004661674982 0.6941393120695536 1.571259619019343 0.005347983529273172 0.005297615653596108
2600.56 5.992112710373476e-05 -1.570808235798971 -8.374849428349762e-05 -1.570820156727926 5.992112710373476e-05 -2.366701234990387e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.002546098094009816 -0.38140025097319985 0.6941393523086483 1.5712592753996213 0.005423094568000691 0.005316554353088733
2600.5679999999998 2.3968450477696024e-05 -1.5708320776568812 -7.18275653284195e-05 -1.5708444754229944 4.793690095539205e-05 -2.366701234990387e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.002540607179253658 -0.3814003661780051 0.694139300522597 1.5712593811104514 0.0054139180895621634 0.005250452331200774
2600.576 2.3968450477696024e-05 -1.570820156727926 -4.7985707418263246e-05 -1.5708320776568812 3.5952674807049334e-05 0.0 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.002522751563739529 -0.38140042724623124 0.6941393532950973 1.571259511288087 0.005348101202040869 0.005297458474307795
2600.584 2.3968450477696024e-05 -1.5708320776568812 -4.7985707418263246e-05 -1.5708563963519495 5.992112710373476e-05 -3.5587941304981996e-05 0.0 -7.669904152862728e-05 -0.0 0.0 0.0 0.0 0.0025377368702160295 -0.381400368962572 0.6941393208919694 1.5712593045340284 0.00542334347141011 0.005259888293111494
2600.592 3.5952674807049334e-05 -1.5707839171039026 -1.1746083394825746e-05 -1.5708683172809046 4.793690095539205e-05 -1.1746083394825746e-05 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.0025031751189708348 -0.38140040312240864 0.6941394767241148 1.571259222889886 0.0053477074298758235 0.005335547619423278
2600.6 4.793690095539205e-05 -1.570808235798971 -4.7985707418263246e-05 -1.5708444754229944 4.793690095539205e-05 -2.366701234990387e-05 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.002529709532453099 -0.38140033765452486 0.6941393834095918 1.5712592800307466 0.005395306518845844 0.005306738003095933
2600.6079999999997 0.0 -1.570796314870016 -3.5587941304981996e-05 -1.570808235798971 5.992112710373476e-05 -1.1746083394825746e-05 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.0025014008457070643 -0.38140047338304206 0.6941394258890271 1.5712594841769119 0.005310125922348376 0.0053354425715596765
2600.616 0.0 -1.570796314870016 -3.5587941304981996e-05 -1.570820156727926 5.992112710373476e-05 0.0 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.002502416651981829 -0.3814004666085443 0.6941394255253024 1.5712594848744466 0.005310262019346505 0.005335303998161598
2600.624 2.3968450477696024e-05 -1.570808235798971 -2.366701234990387e-05 -1.5708444754229944 9.58738019107841e-05 -2.366701234990387e-05 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.002526212645311968 -0.3814003416761005 0.6941394038111712 1.571259262941334 0.005395021073100494 0.005344705199050071
2600.632 4.793690095539205e-05 -1.570796314870016 -5.990663637334137e-05 -1.5708683172809046 7.190534961409867e-05 -2.366701234990387e-05 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.0025352806617385893 -0.38140026381286984 0.6941394021664787 1.5712591028101475 0.005432841323685571 0.0053068405598719086
2600.64 3.5952674807049334e-05 -1.570808235798971 -5.990663637334137e-05 -1.570808235798971 8.388957940042019e-05 -2.366701234990387e-05 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.0025352789360506447 -0.3814003060133001 0.694139373409782 1.5712593428553345 0.005395003659402794 0.0053446727041720505
2600.6479999999997 4.793690095539205e-05 -1.570820156727926 -4.7985707418263246e-05 -1.5708444754229944 5.992112710373476e-05 0.0 0.0 -5.752428114647046e-05 -0.0 0.0 0.0 0.0 0.002539398255267415 -0.38140031513252803 0.6941393522666734 1.5712593786187363 0.005395485858345323 0.0053253795496131994
2600.656 2.3968450477696024e-05 -1.570808235798971 -8.374849428349762e-05 -1.5708444754229944 7.190534961409867e-05 -1.1746083394825746e-05 0.0 0.0 -0.0 0.0 0.0 0.0 0.0025376823144448992 -0.38140030619474297 0.694139350994576 1.5712592845828257 0.005413994207613766 0.005288002109356041
2600.6639999999998 2.3968450477696024e-05 -1.5707481543170374 -0.000119511281148732 -1.5708683172809046 8.388957940042019e-05 -4.7985707418263246e-05 0.0 0.007957525551319122 -0.007286408916115761 0.0 0.0 0.0 0.002521023446343657 -0.381400223378198 0.6941394731936317 1.5712588178714595 0.005451469382409027 0.00526930798459204
2600.672 8.388957940042019e-05 -1.5706761519061487 -0.00010759035219365387 -1.5708444754229944 4.793690095539205e-05 -1.1746083394825746e-05 0.0 0.006461894139647484 -0.005392901599407196 0.0 0.0 0.0 0.002489572626888246 -0.38140017172474106 0.6941396691021554 1.5712587425126499 0.005357202275240303 0.005401203511483659
2600.68 3.5952674807049334e-05 -1.5706403891192835 -0.0001557509051721695 -1.5708563963519495 4.793690095539205e-05 0.0 0.0 0.0037007287610322237 -0.0032357408199459314 0.0 0.0 0.0 0.00246727524163651 -0.3814002201323632 0.694139717735235 1.5712586634646764 0.00532938070801478 0.0053536490381882245
2600.688 5.992112710373476e-05 -1.5706284681903284 -9.566942323857575e-05 -1.5708683172809046 7.190534961409867e-05 -2.366701234990387e-05 0.0 0.0037007287610322237 -0.0023009711876511574 0.0 0.0 0.0 0.0024594985575593295 -0.38140019045688545 0.6941397986136616 1.5712584752662258 0.00533846513199046 0.005419949024475364
2600.696 4.793690095539205e-05 -1.5705683867083948 -8.374849428349762e-05 -1.5708444754229944 4.793690095539205e-05 -4.7985707418263246e-05 0.0 0.0027803401462733746 -0.001797633827663958 0.0 0.0 0.0 0.0024103117265611615 -0.38140029544502047 0.6941399578918365 1.5712583498145845 0.005254055923593874 0.005447882382742761
2600.7039999999997 5.992112710373476e-05 -1.5705683867083948 -8.374849428349762e-05 -1.5708683172809046 4.793690095539205e-05 0.0 0.0 0.004333495628088713 -0.0014620755100622773 0.0 0.0 0.0 0.0024169141255903437 -0.38140025286144136 0.694139957520743 1.5712584109906662 0.005244500524973893 0.005476249900868554
2600.712 4.793690095539205e-05 -1.5704968611346644 -0.000119511281148732 -1.5708444754229944 7.190534961409867e-05 -4.7985707418263246e-05 0.0 0.0062701464630663395 -0.0012223910307511687 0.0 0.0 0.0 0.0023886397348252876 -0.38140020474091246 0.694140104893918 1.5712580207644966 0.005244749346377761 0.005494775735003066
