timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,payload,payload_cog_0,payload_cog_1,payload_cog_2,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
4842.072000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.185296,-0.067038,-0.029147,0.108821,-0.000361,-0.184796,-0.011666,0.560263,0.762916,0.229208,-0.000421,-0.002903,-0.153172,7.356254,7.104426,1.041749,-0.001915,-0.013196,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011666,0.560263,0.762916,0.229208,-0.000421,-0.002903,-0.011666,0.560263,0.762916,0.229208,-0.000421,-0.002903,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.238550,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.000298,0.000000,48.000000,3.074792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.080000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,7.408868,7.124548,1.036152,-0.000223,0.000000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.233350,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,3.114548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.088000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,7.408868,7.124548,1.036152,-0.000223,0.000000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.264875,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,3.114548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.088000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,7.408868,7.124548,1.036152,-0.000223,0.000000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.264875,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,3.114548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.096000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,7.408868,7.124548,1.036152,-0.000223,0.000000,-3.127694,-1.595528,-1.475816,-1.661784,1.570031,-0.016881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.000000,0.564270,0.765077,0.227976,-0.000049,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.221217,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,48.000000,3.114548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.104000,-3.127694,-1.595527,-1.475821,-1.661781,1.570031,-0.016881,-0.000011,0.000141,-0.000565,0.000411,0.000001,-0.000010,-0.001398,0.017646,-0.070680,0.051329,0.000137,-0.001294,-0.000220,0.564785,0.762656,0.228494,-0.000050,-0.000020,-0.002889,7.415622,7.102001,1.038505,-0.000225,-0.000092,-3.127694,-1.595527,-1.475821,-1.661781,1.570031,-0.016881,-0.000011,0.000141,-0.000565,0.000411,0.000001,-0.000010,-0.000220,0.564785,0.762656,0.228494,-0.000050,-0.000020,-0.000220,0.564785,0.762656,0.228494,-0.000050,-0.000020,-0.303911,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000030,0.000004,-0.000091,-0.000001,-0.000014,-0.000001,-0.000000,0.000000,-0.000001,-0.000000,0.000000,-0.000000,-0.303912,0.108199,0.326601,-2.243892,2.177636,-0.028318,0.000030,0.000004,-0.000091,-0.000001,-0.000014,-0.000001,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.303658,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.000338,0.000000,48.000000,3.111288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.112000,-3.127694,-1.595523,-1.475836,-1.661769,1.570031,-0.016881,-0.000033,0.000494,-0.001984,0.001442,0.000004,-0.000030,-0.002687,0.044065,-0.177265,0.128915,0.000334,-0.002401,-0.000496,0.565537,0.759001,0.229277,-0.000049,-0.000038,-0.006514,7.425505,7.067973,1.042065,-0.000222,-0.000171,-3.127694,-1.595523,-1.475836,-1.661770,1.570031,-0.016881,-0.000033,0.000494,-0.001984,0.001442,0.000004,-0.000030,-0.000496,0.565537,0.759001,0.229277,-0.000049,-0.000038,-0.000496,0.565537,0.759001,0.229277,-0.000049,-0.000038,-0.303911,0.108200,0.326598,-2.243891,2.177636,-0.028319,0.000106,0.000011,-0.000318,-0.000004,-0.000048,-0.000003,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.303911,0.108200,0.326598,-2.243891,2.177636,-0.028319,0.000106,0.000011,-0.000318,-0.000004,-0.000048,-0.000003,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.342117,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.001148,0.000000,48.000000,3.106467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.120000,-3.127695,-1.595516,-1.475865,-1.661748,1.570031,-0.016882,-0.000045,0.000940,-0.003798,0.002765,0.000007,-0.000040,-0.001491,0.055759,-0.226799,0.165356,0.000405,-0.001272,-0.000501,0.565823,0.757294,0.229646,-0.000045,-0.000020,-0.006580,7.429258,7.052071,1.043743,-0.000206,-0.000091,-3.127695,-1.595516,-1.475865,-1.661748,1.570031,-0.016882,-0.000045,0.000940,-0.003798,0.002765,0.000007,-0.000040,-0.000501,0.565823,0.757294,0.229646,-0.000045,-0.000020,-0.000501,0.565823,0.757294,0.229646,-0.000045,-0.000020,-0.303909,0.108200,0.326593,-2.243891,2.177636,-0.028320,0.000199,0.000016,-0.000610,-0.000007,-0.000094,-0.000005,-0.000001,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.303909,0.108200,0.326593,-2.243891,2.177636,-0.028320,0.000199,0.000016,-0.000610,-0.000007,-0.000094,-0.000005,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.331500,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.002172,0.000000,48.000000,3.104394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.128000,-3.127695,-1.595506,-1.475906,-1.661719,1.570031,-0.016882,-0.000020,0.001270,-0.005187,0.003785,0.000009,-0.000017,0.003036,0.041321,-0.173641,0.127491,0.000263,0.002837,-0.000097,0.565309,0.759096,0.229267,-0.000039,0.000045,-0.001269,7.422510,7.068851,1.042017,-0.000176,0.000203,-3.127695,-1.595506,-1.475906,-1.661719,1.570031,-0.016882,-0.000020,0.001270,-0.005187,0.003785,0.000009,-0.000017,-0.000097,0.565309,0.759096,0.229267,-0.000039,0.000045,-0.000097,0.565309,0.759096,0.229267,-0.000039,0.000045,-0.303907,0.108200,0.326587,-2.243890,2.177636,-0.028321,0.000264,0.000009,-0.000837,-0.000008,-0.000132,-0.000003,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.303907,0.108200,0.326587,-2.243891,2.177635,-0.028321,0.000264,0.000009,-0.000837,-0.000008,-0.000132,-0.000003,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.264767,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.002975,0.000000,48.000000,3.107162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.136000,-3.127694,-1.595496,-1.475947,-1.661688,1.570032,-0.016882,0.000066,0.001246,-0.005203,0.003815,0.000008,0.000062,0.010826,-0.003093,-0.001940,0.003728,-0.000117,0.009858,0.000741,0.563894,0.764952,0.228021,-0.000029,0.000155,0.009724,7.403927,7.123388,1.036355,-0.000134,0.000704,-3.127694,-1.595496,-1.475947,-1.661688,1.570032,-0.016882,0.000066,0.001246,-0.005203,0.003815,0.000008,0.000062,0.000741,0.563894,0.764952,0.228021,-0.000029,0.000155,0.000741,0.563894,0.764952,0.228021,-0.000029,0.000155,-0.303905,0.108200,0.326580,-2.243891,2.177635,-0.028322,0.000249,-0.000017,-0.000846,-0.000005,-0.000142,0.000004,-0.000002,0.000001,0.000001,-0.000000,-0.000000,-0.000000,-0.303905,0.108200,0.326580,-2.243890,2.177635,-0.028322,0.000249,-0.000017,-0.000846,-0.000005,-0.000142,0.000004,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.295533,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.003051,0.000000,48.000000,3.115466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.144000,-3.127693,-1.595490,-1.475974,-1.661668,1.570032,-0.016880,0.000236,0.000637,-0.002934,0.002193,0.000002,0.000216,0.021237,-0.076132,0.283634,-0.202656,-0.000721,0.019211,0.001958,0.561633,0.774706,0.225942,-0.000019,0.000302,0.025713,7.374241,7.214216,1.026905,-0.000085,0.001372,-3.127693,-1.595490,-1.475974,-1.661668,1.570032,-0.016880,0.000236,0.000637,-0.002934,0.002193,0.000002,0.000216,0.001958,0.561633,0.774706,0.225942,-0.000019,0.000302,0.001958,0.561633,0.774706,0.225942,-0.000019,0.000302,-0.303904,0.108199,0.326576,-2.243890,2.177634,-0.028323,0.000104,-0.000070,-0.000493,0.000003,-0.000103,0.000021,-0.000002,0.000001,0.000001,-0.000000,-0.000000,-0.000000,-0.303904,0.108199,0.326576,-2.243890,2.177634,-0.028323,0.000104,-0.000070,-0.000493,0.000003,-0.000103,0.000021,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.261408,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.001905,0.000000,48.000000,3.129044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.152000,-3.127689,-1.595494,-1.475965,-1.661675,1.570031,-0.016877,0.000503,-0.000748,0.002385,-0.001635,-0.000010,0.000456,0.033306,-0.173016,0.664767,-0.478489,-0.001503,0.030027,0.003458,0.558686,0.787732,0.223162,-0.000008,0.000472,0.045405,7.335545,7.335519,1.014270,-0.000035,0.002144,-3.127689,-1.595494,-1.475964,-1.661674,1.570032,-0.016877,0.000503,-0.000748,0.002385,-0.001635,-0.000010,0.000456,0.003458,0.558686,0.787732,0.223162,-0.000008,0.000472,0.003458,0.558686,0.787732,0.223162,-0.000008,0.000472,-0.303905,0.108198,0.326577,-2.243890,2.177634,-0.028323,-0.000212,-0.000154,0.000344,0.000019,0.000003,0.000047,-0.000002,0.000001,0.000001,-0.000000,-0.000000,-0.000000,-0.303905,0.108198,0.326577,-2.243890,2.177634,-0.028323,-0.000212,-0.000154,0.000344,0.000019,0.000003,0.000047,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.326517,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.001077,0.000000,48.000000,3.147004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.152000,-3.127689,-1.595494,-1.475965,-1.661675,1.570031,-0.016877,0.000503,-0.000748,0.002385,-0.001635,-0.000010,0.000456,0.033306,-0.173016,0.664767,-0.478489,-0.001503,0.030027,0.003458,0.558686,0.787732,0.223162,-0.000008,0.000472,0.045405,7.335545,7.335519,1.014270,-0.000035,0.002144,-3.127689,-1.595494,-1.475964,-1.661674,1.570032,-0.016877,0.000503,-0.000748,0.002385,-0.001635,-0.000010,0.000456,0.003458,0.558686,0.787732,0.223162,-0.000008,0.000472,0.003458,0.558686,0.787732,0.223162,-0.000008,0.000472,-0.303905,0.108198,0.326577,-2.243890,2.177634,-0.028323,-0.000212,-0.000154,0.000344,0.000019,0.000003,0.000047,-0.000002,0.000001,0.000001,-0.000000,-0.000000,-0.000000,-0.303905,0.108198,0.326577,-2.243890,2.177634,-0.028323,-0.000212,-0.000154,0.000344,0.000019,0.000003,0.000047,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.326517,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.001077,0.000000,48.000000,3.147004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.160000,-3.127683,-1.595514,-1.475891,-1.661727,1.570031,-0.016871,0.000870,-0.003042,0.011302,-0.008070,-0.000029,0.000786,0.045926,-0.286839,1.114629,-0.804407,-0.002407,0.041313,0.005116,0.555275,0.803114,0.219876,0.000002,0.000649,0.067177,7.290760,7.478757,0.999335,0.000011,0.002950,-3.127683,-1.595514,-1.475890,-1.661727,1.570031,-0.016871,0.000870,-0.003042,0.011302,-0.008070,-0.000029,0.000786,0.005116,0.555275,0.803114,0.219876,0.000002,0.000649,0.005116,0.555275,0.803114,0.219876,0.000002,0.000649,-0.303910,0.108196,0.326588,-2.243891,2.177633,-0.028321,-0.000728,-0.000271,0.001754,0.000043,0.000191,0.000085,-0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,-0.303910,0.108196,0.326588,-2.243891,2.177634,-0.028322,-0.000728,-0.000271,0.001754,0.000043,0.000191,0.000085,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.254584,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.005867,0.000000,48.000000,3.168064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.168000,-3.127673,-1.595558,-1.475723,-1.661848,1.570031,-0.016862,0.001334,-0.006319,0.024115,-0.017331,-0.000056,0.001203,0.057976,-0.409548,1.601691,-1.157620,-0.003365,0.052061,0.006800,0.551656,0.819772,0.216313,0.000010,0.000818,0.089280,7.243248,7.633884,0.983142,0.000048,0.003718,-3.127673,-1.595558,-1.475723,-1.661847,1.570031,-0.016862,0.001334,-0.006319,0.024115,-0.017331,-0.000056,0.001203,0.006800,0.551656,0.819772,0.216313,0.000010,0.000818,0.006800,0.551656,0.819772,0.216313,0.000010,0.000818,-0.303920,0.108193,0.326615,-2.243893,2.177634,-0.028318,-0.001456,-0.000419,0.003787,0.000074,0.000468,0.000133,0.000002,-0.000001,-0.000001,0.000000,0.000000,0.000000,-0.303920,0.108193,0.326615,-2.243893,2.177634,-0.028317,-0.001456,-0.000419,0.003787,0.000074,0.000468,0.000133,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.377000,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.012983,0.000000,48.000000,3.190739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.176000,-3.127659,-1.595634,-1.475430,-1.662058,1.570030,-0.016850,0.001881,-0.010580,0.040856,-0.029443,-0.000090,0.001693,0.068413,-0.532661,2.092575,-1.513969,-0.004310,0.061337,0.008377,0.548097,0.836564,0.212716,0.000016,0.000964,0.109988,7.196507,7.790250,0.966793,0.000071,0.004380,-3.127659,-1.595634,-1.475430,-1.662059,1.570030,-0.016850,0.001881,-0.010580,0.040856,-0.029443,-0.000090,0.001693,0.008377,0.548097,0.836564,0.212716,0.000016,0.000964,0.008377,0.548097,0.836564,0.212716,0.000016,0.000964,-0.303938,0.108189,0.326661,-2.243898,2.177634,-0.028310,-0.002395,-0.000595,0.006446,0.000114,0.000836,0.000190,-0.000000,0.000000,-0.000001,-0.000000,0.000000,-0.000000,-0.303938,0.108189,0.326661,-2.243898,2.177635,-0.028310,-0.002395,-0.000595,0.006446,0.000114,0.000836,0.000190,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.256858,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.022432,0.000000,48.000000,3.213464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4842.184000,-3.127641,-1.595749,-1.474982,-1.662382,1.570029,-0.016833,0.002492,-0.015762,0.061289,-0.044238,-0.000132,0.002240,0.076334,-0.647813,2.554190,-1.849475,-0.005175,0.068334,0.009726,0.544856,0.852354,0.209326,0.000017,0.001074,0.127706,7.153957,7.937289,0.951385,0.000077,0.004880,-3.127641,-1.595749,-1.474982,-1.662381,1.570029,-0.016833,0.002492,-0.015762,0.061289,-0.044238,-0.000132,0.002240,0.009726,0.544856,0.852354,0.209326,0.000017,0.001074,0.009726,0.544856,0.852354,0.209326,0.000017,0.001074,-0.303963,0.108183,0.326732,-2.243904,2.177637,-0.028298,-0.003529,-0.000792,0.009696,0.000160,0.001293,0.000255,0.000001,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.303963,0.108183,0.326732,-2.243904,2.177637,-0.028298,-0.003529,-0.000792,0.009696,0.000160,0.001293,0.000255,0,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,0.317200,7,253,253,253,253,253,253,1,0.000000,0.000000,0.000000,1.000000,1.000000,0.034133,0.000000,48.000000,3.234704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,2,0.000000,0.000000,0.004000,0.004000,3,1,0.000000,-0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
