timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.0,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.008333333333333305,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.01666666666666661,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.024999999999999918,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.03333333333333322,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.041666666666666526,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.049999999999999836,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.05833333333333314,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.06666666666666644,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.07499999999999975,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.08333333333333305,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.09166666666666635,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.09999999999999967,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.10833333333333298,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.11666666666666628,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.12499999999999958,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.1333333333333329,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.1416666666666662,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.1499999999999995,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.1583333333333328,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.1666666666666661,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.1749999999999994,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.1833333333333327,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.191666666666666,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.19999999999999934,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.20833333333333265,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.21666666666666595,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.22499999999999926,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.23333333333333256,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.24166666666666586,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.24999999999999917,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.25833333333333247,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.2666666666666658,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.2749999999999991,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.2833333333333324,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.2916666666666657,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.299999999999999,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3083333333333323,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3166666666666656,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3249999999999989,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3333333333333322,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3416666666666655,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3499999999999988,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3583333333333321,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3666666666666654,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3749999999999987,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.383333333333332,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.39166666666666533,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.3999999999999987,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.408333333333332,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.4166666666666653,-3.1276940137273885,-1.5955282435439648,-1.475816116103772,-1.6617839628240147,1.5700312890567625,-0.0168811461788336,-0.3039157007502723,0.1081992280764648,0.3267912789267224,2.1770723791396995,2.2451528722612712,0.023744979587488637
0.4249999999999986,-3.1272523305015723,-1.6235813344685817,-1.3627995976123854,-1.7457222789033813,1.5703102112673275,-0.0165530563944087,-0.30884056199893706,0.10797219298595451,0.34461023063582674,2.177327774827725,2.2456643966074146,0.022316324954925176
0.4333333333333319,-3.127006700203173,-1.6486265979009591,-1.2604964114546835,-1.8202627773191709,1.570114747081402,-0.0164835499379142,-0.3120100371435036,0.10786649298089944,0.3606024936625362,2.1785781677467324,2.2473522507613626,0.0195465013600747
0.4416666666666652,-3.127065721011311,-1.6711880345012813,-1.1678417721067058,-1.887746453238784,1.5699404147311382,-0.0166262874159412,-0.3137457161109671,0.10787387883613257,0.3747454063545816,2.179865003314236,2.2488688813001683,0.016863595580549687
0.4499999999999985,-3.127406919135778,-1.691528976792324,-1.0838881918801917,-1.948982685501625,1.569753408853382,-0.0169613500491949,-0.3143810035147869,0.10798670427805306,0.38721078110920726,2.1811407405726606,2.2501714282053924,0.014446392300490754
0.4583333333333318,-3.128007849576104,-1.7098747733621706,-1.0077745600527748,-2.00461402374873,1.56958847019292,-0.0175565752656498,-0.31418497704450804,0.1081908963656929,0.3981807125973895,2.182284712094116,2.2513380792413615,0.012266086347648288
0.4666666666666651,-3.128846254507877,-1.7264261905995115,-0.9387303028827994,-2.055215679961201,1.5694508499553508,-0.0183894729507654,-0.31336928865090335,0.10847478453334483,0.4078262741976671,2.1832928138334524,2.252364333721527,0.01032518453349155
